Zaman_saniye,Cikis_Voltaji_V,Bobin_Akimi_A
0.0013575,20.15518272410644,0.0
0.001358,20.153083333064338,0.0
0.0013585000000000001,20.15098416069763,0.0
0.001359,20.14888520698354,0.0
0.0013595,20.14678647189932,0.0
0.00136,20.144687955422185,0.0
0.0013605,20.14258965752934,0.0
0.001361,20.14049157819803,0.0
0.0013615,20.138393717405513,0.0
0.001362,20.136296075129003,0.0
0.0013625,20.134198651345752,0.0
0.001363,20.132101446032987,0.0
0.0013635000000000001,20.130004459167957,0.0
0.001364,20.1279076907279,0.0
0.0013645,20.125811140690093,0.0
0.0013650000000000001,20.12371480903176,0.0
0.0013655,20.121618695730167,0.0
0.001366,20.119522800762557,0.0
0.0013665,20.117427124106204,0.0
0.001367,20.115331665738367,0.0
0.0013675,20.1132364256363,0.0
0.001368,20.111141403777268,0.0
0.0013685,20.109046600138534,0.0
0.001369,20.106952014697388,0.0
0.0013695,20.104857647431068,0.0
0.0013700000000000001,20.102763498316886,0.0
0.0013705,20.1006695673321,0.0
0.001371,20.09857585445399,0.0
0.0013715,20.096482359659852,0.0
0.001372,20.094389082926956,0.0
0.0013725,20.09229602423258,0.0
0.001373,20.09020318355402,0.0
0.0013735,20.08811056086857,0.0
0.001374,20.086018156153536,0.0
0.0013745,20.083925969386193,0.0
0.0013750000000000001,20.081834000543857,0.0
0.0013755,20.079742249603818,0.0
0.001376,20.077650716543374,0.0
0.0013765000000000001,20.07555940133984,0.0
0.001377,20.073468303970518,0.0
0.0013775,20.071377424412724,0.0
0.001378,20.06928676264377,0.0
0.0013785,20.067196318640974,0.0
0.001379,20.065106092381637,0.0
0.0013795,20.06301608384308,0.0
0.00138,20.06092629300264,0.0
0.0013805,20.058836719837625,0.0
0.001381,20.05674736432538,0.0
0.0013815000000000001,20.054658226443227,0.0
0.001382,20.052569306168483,0.0
0.0013825,20.0504806034785,0.0
0.0013830000000000001,20.04839211835063,0.0
0.0013835,20.046303850762182,0.0
0.001384,20.0442158006905,0.0
0.0013845,20.042127968112943,0.0
0.001385,20.040040353006844,0.0
0.0013855,20.037952955349557,0.0
0.001386,20.03586577511841,0.0
0.0013865,20.03377881229078,0.0
0.001387,20.031692066844023,0.0
0.0013875,20.029605538755476,0.0
0.0013880000000000001,20.027519228002525,0.0
0.0013885,20.025433134562498,0.0
0.001389,20.02334725841279,0.0
0.0013895000000000001,20.02126159953076,0.0
0.00139,20.01917615789377,0.0
0.0013905,20.017090933479185,0.0
0.001391,20.015005926264408,0.0
0.0013915,20.012921136226797,0.0
0.001392,20.010836563343734,0.0
0.0013925,20.008752207592586,0.0
0.001393,20.006668068950745,0.0
0.0013935,20.004584147395608,0.0
0.001394,20.002500442904534,0.0
0.0013945000000000001,20.000416955454952,0.0
0.001395,19.998333685024235,0.0
0.0013955,19.996250631589767,0.0
0.001396,19.99416779512897,0.0
0.0013965,19.992085175619227,0.0
0.001397,19.990002773037943,0.0
0.0013975,19.98792058736253,0.0
0.001398,19.985838618570394,0.0
0.0013985,19.983756866638927,0.0
0.001399,19.98167533154554,0.0
0.0013995000000000001,19.97959401326766,0.0
0.0014,19.97751291178271,0.0
0.0014005,19.9754320270681,0.0
0.0014010000000000001,19.973351359101255,0.0
0.0014015,19.971270907859598,0.0
0.001402,19.969190673320558,0.0
0.0014025,19.967110655461546,0.0
0.001403,19.965030854259997,0.0
0.0014035,19.96295126969335,0.0
0.001404,19.960871901739043,0.0
0.0014045,19.9587927503745,0.0
0.001405,19.95671381557719,0.0
0.0014055,19.954635097324523,0.0
0.0014060000000000001,19.95255659559396,0.0
0.0014065,19.950478310362946,0.0
0.001407,19.94840024160891,0.0
0.0014075000000000001,19.946322389309337,0.0
0.001408,19.944244753441662,0.0
0.0014085,19.942167333983342,0.0
0.001409,19.940090130911823,0.0
0.0014095,19.9380131442046,0.0
0.00141,19.935936373839116,0.0
0.0014105,19.933859819792833,0.0
0.001411,19.93178348204323,0.0
0.0014115,19.929707360567765,0.0
0.001412,19.927631455343906,0.0
0.0014125000000000001,19.92555576634915,0.0
0.001413,19.92348029356096,0.0
0.0014135,19.921405036956806,0.0
0.0014140000000000001,19.919329996514186,0.0
0.0014145,19.91725517221059,0.0
0.001415,19.915180564023487,0.0
0.0014155,19.913106171930377,0.0
0.001416,19.911031995908743,0.0
0.0014165,19.908958035936074,0.0
0.001417,19.906884291989893,0.0
0.0014175,19.904810764047667,0.0
0.001418,19.90273745208692,0.0
0.0014185,19.900664356085148,0.0
0.0014190000000000001,19.898591476019842,0.0
0.0014195,19.896518811868535,0.0
0.00142,19.894446363608715,0.0
0.0014205,19.89237413121792,0.0
0.001421,19.89030211467363,0.0
0.0014215,19.88823031395339,0.0
0.001422,19.886158729034708,0.0
0.0014225,19.884087359895105,0.0
0.001423,19.882016206512098,0.0
0.0014235,19.87994526886324,0.0
0.0014240000000000001,19.877874546926034,0.0
0.0014245,19.875804040678013,0.0
0.001425,19.87373375009673,0.0
0.0014255000000000001,19.871663675159706,0.0
0.001426,19.869593815844482,0.0
0.0014265,19.867524172128594,0.0
0.001427,19.865454743989588,0.0
0.0014275,19.863385531405008,0.0
0.001428,19.861316534352422,0.0
0.0014285,19.85924775280936,0.0
0.001429,19.857179186753356,0.0
0.0014295,19.855110836161998,0.0
0.00143,19.853042701012836,0.0
0.0014305000000000001,19.85097478128342,0.0
0.001431,19.848907076951317,0.0
0.0014315,19.84683958799408,0.0
0.0014320000000000001,19.844772314389285,0.0
0.0014325,19.842705256114503,0.0
0.001433,19.840638413147296,0.0
0.0014335,19.838571785465255,0.0
0.001434,19.83650537304594,0.0
0.0014345,19.834439175866923,0.0
0.001435,19.832373193905795,0.0
0.0014355,19.83030742714015,0.0
0.001436,19.828241875547537,0.0
0.0014365,19.82617653910558,0.0
0.0014370000000000001,19.824111417791844,0.0
0.0014375,19.822046511583945,0.0
0.001438,19.819981820459475,0.0
0.0014385000000000001,19.81791734439601,0.0
0.001439,19.81585308337115,0.0
0.0014395,19.8137890373625,0.0
0.00144,19.811725206347678,0.0
0.0014405,19.809661590304287,0.0
0.001441,19.807598189209926,0.0
0.0014415,19.80553500304221,0.0
0.001442,19.803472031778746,0.0
0.0014425,19.80140927539716,0.0
0.001443,19.79934673387507,0.0
0.0014435000000000001,19.79728440719008,0.0
0.001444,19.795222295319807,0.0
0.0014445,19.793160398241906,0.0
0.001445,19.791098715933984,0.0
0.0014455,19.789037248373656,0.0
0.001446,19.7869759955386,0.0
0.0014465,19.78491495740641,0.0
0.001447,19.782854133954732,0.0
0.0014475,19.78079352516121,0.0
0.001448,19.778733131003477,0.0
0.0014485000000000001,19.776672951459183,0.0
0.001449,19.77461298650598,0.0
0.0014495,19.77255323612151,0.0
0.0014500000000000001,19.770493700283428,0.0
0.0014505,19.768434378969364,0.0
0.001451,19.766375272157,0.0
0.0014515,19.76431637982398,0.0
0.001452,19.76225770194796,0.0
0.0014525,19.760199238506612,0.0
0.001453,19.758140989477575,0.0
0.0014535,19.756082954838558,0.0
0.001454,19.754025134567193,0.0
0.0014545,19.751967528641167,0.0
0.0014550000000000001,19.74991013703815,0.0
0.0014555,19.74785295973583,0.0
0.001456,19.74579599671187,0.0
0.0014565000000000001,19.743739247943953,0.0
0.001457,19.74168271340976,0.0
0.0014575,19.739626393086986,0.0
0.001458,19.737570286953314,0.0
0.0014585,19.735514394986442,0.0
0.001459,19.73345871716405,0.0
0.0014595,19.73140325346383,0.0
0.00146,19.729348003863482,0.0
0.0014605,19.727292968340713,0.0
0.001461,19.725238146873213,0.0
0.0014615000000000001,19.7231835394387,0.0
0.001462,19.721129146014864,0.0
0.0014625,19.719074966579416,0.0
0.001463,19.71702100111008,0.0
0.0014635,19.714967249584532,0.0
0.001464,19.712913711980526,0.0
0.0014645,19.710860388275783,0.0
0.001465,19.708807278448003,0.0
0.0014655,19.706754382474927,0.0
0.001466,19.70470170033426,0.0
0.0014665000000000001,19.70264923200374,0.0
0.001467,19.700596977461096,0.0
0.0014675,19.698544936684044,0.0
0.0014680000000000001,19.69649310965033,0.0
0.0014685,19.694441496337696,0.0
0.001469,19.692390096723873,0.0
0.0014695,19.690338910786604,0.0
0.00147,19.68828793850362,0.0
0.0014705,19.6862371798527,0.0
0.001471,19.68418663481157,0.0
0.0014715,19.68213630335796,0.0
0.001472,19.68008618546965,0.0
0.0014725,19.678036281124385,0.0
0.0014730000000000001,19.675986590299928,0.0
0.0014735,19.673937112974023,0.0
0.001474,19.671887849124452,0.0
0.0014745000000000001,19.66983879872897,0.0
0.001475,19.66778996176534,0.0
0.0014755,19.665741338211344,0.0
0.001476,19.66369292804472,0.0
0.0014765,19.66164473124329,0.0
0.001477,19.659596747784793,0.0
0.0014775,19.657548977647025,0.0
0.001478,19.65550142080775,0.0
0.0014785,19.65345407724476,0.0
0.001479,19.65140694693585,0.0
0.0014795000000000001,19.649360029858787,0.0
0.00148,19.64731332599138,0.0
0.0014805,19.64526683531141,0.0
0.0014810000000000001,19.643220557796663,0.0
0.0014815,19.641174493424927,0.0
0.001482,19.639128642174033,0.0
0.0014825,19.637083004021775,0.0
0.001483,19.635037578945944,0.0
0.0014835,19.63299236692435,0.0
0.001484,19.630947367934795,0.0
0.0014845,19.628902581955106,0.0
0.001485,19.626858008963065,0.0
0.0014855,19.624813648936527,0.0
0.0014860000000000001,19.622769501853277,0.0
0.0014865,19.620725567691167,0.0
0.001487,19.61868184642799,0.0
0.0014875,19.616638338041575,0.0
0.001488,19.61459504250976,0.0
0.0014885,19.61255195981036,0.0
0.001489,19.610509089921216,0.0
0.0014895,19.608466432820148,0.0
0.00149,19.606423988485012,0.0
0.0014905,19.604381756893623,0.0
0.0014910000000000001,19.602339738023815,0.0
0.0014915,19.600297931853476,0.0
0.001492,19.598256338360418,0.0
0.0014925000000000001,19.596214957522506,0.0
0.001493,19.594173789317566,0.0
0.0014935,19.59213283372347,0.0
0.001494,19.590092090718063,0.0
0.0014945,19.588051560279183,0.0
0.001495,19.5860112423847,0.0
0.0014955,19.583971137012508,0.0
0.001496,19.58193124414045,0.0
0.0014965,19.579891563746386,0.0
0.001497,19.577852095808176,0.0
0.0014975000000000001,19.5758128403037,0.0
0.001498,19.573773797210837,0.0
0.0014985,19.571734966507446,0.0
0.0014990000000000001,19.569696348171423,0.0
0.0014995,19.56765794218063,0.0
0.0015,19.56561974851297,0.0
0.0015005,19.563581767146307,0.0
0.001501,19.561543998058543,0.0
0.0015015,19.55950644122755,0.0
0.001502,19.557469096631223,0.0
0.0015025,19.555431964247457,0.0
0.001503,19.553395044054163,0.0
0.0015035,19.55135833602922,0.0
0.0015040000000000001,19.549321840150537,0.0
0.0015045,19.547285556396016,0.0
0.001505,19.54524948474356,0.0
0.0015055000000000001,19.543213625171077,0.0
0.001506,19.54117797765647,0.0
0.0015065,19.539142542177647,0.0
0.001507,19.537107318712536,0.0
0.0015075,19.535072307239055,0.0
0.001508,19.533037507735116,0.0
0.0015085,19.531002920178647,0.0
0.001509,19.528968544547567,0.0
0.0015095,19.526934380819785,0.0
0.00151,19.524900428973258,0.0
0.0015105000000000001,19.522866688985893,0.0
0.001511,19.52083316083563,0.0
0.0015115,19.518799844500396,0.0
0.001512,19.51676673995813,0.0
0.0015125,19.51473384718679,0.0
0.001513,19.51270116616431,0.0
0.0015135,19.5106686968686,0.0
0.001514,19.508636439277662,0.0
0.0015145,19.506604393369418,0.0
0.001515,19.504572559121822,0.0
0.0015155000000000001,19.50254093651282,0.0
0.001516,19.50050952552038,0.0
0.0015165,19.498478326122445,0.0
0.0015170000000000001,19.496447338296978,0.0
0.0015175,19.49441656202196,0.0
0.001518,19.49238599727533,0.0
0.0015185,19.49035564403506,0.0
0.001519,19.488325502279118,0.0
0.0015195,19.486295571985494,0.0
0.00152,19.484265853132136,0.0
0.0015205,19.48223634569704,0.0
0.001521,19.480207049658183,0.0
0.0015215,19.47817796499355,0.0
0.0015220000000000001,19.47614909168111,0.0
0.0015225,19.47412042969886,0.0
0.001523,19.47209197902477,0.0
0.0015235000000000001,19.470063739636835,0.0
0.001524,19.46803571151305,0.0
0.0015245,19.466007894631414,0.0
0.001525,19.463980288969932,0.0
0.0015255,19.46195289450659,0.0
0.001526,19.459925711219405,0.0
0.0015265,19.457898739086357,0.0
0.001527,19.455871978085472,0.0
0.0015275,19.453845428194736,0.0
0.001528,19.45181908939219,0.0
0.0015285000000000001,19.449792961655813,0.0
0.001529,19.447767044963648,0.0
0.0015295,19.445741339293697,0.0
0.0015300000000000001,19.44371584462398,0.0
0.0015305,19.441690560932525,0.0
0.001531,19.43966548819736,0.0
0.0015315,19.43764062639649,0.0
0.001532,19.435615975507964,0.0
0.0015325,19.43359153550981,0.0
0.001533,19.431567306380064,0.0
0.0015335,19.42954328809675,0.0
0.001534,19.42751948063791,0.0
0.0015345,19.425495883981572,0.0
0.0015350000000000001,19.423472498105813,0.0
0.0015355,19.421449322988657,0.0
0.001536,19.419426358608145,0.0
0.0015365,19.41740360494233,0.0
0.001537,19.415381061969278,0.0
0.0015375,19.41335872966704,0.0
0.001538,19.411336608013656,0.0
0.0015385,19.40931469698719,0.0
0.001539,19.407292996565715,0.0
0.0015395,19.40527150672728,0.0
0.0015400000000000001,19.40325022744995,0.0
0.0015405,19.4012291587118,0.0
0.001541,19.399208300490894,0.0
0.0015415000000000001,19.397187652765318,0.0
0.001542,19.39516721551313,0.0
0.0015425,19.393146988712402,0.0
0.001543,19.391126972341237,0.0
0.0015435,19.3891071663777,0.0
0.001544,19.387087570799878,0.0
0.0015445,19.38506818558587,0.0
0.001545,19.383049010713748,0.0
0.0015455,19.38103004616161,0.0
0.001546,19.379011291907545,0.0
0.0015465000000000001,19.37699274792965,0.0
0.001547,19.37497441420601,0.0
0.0015475,19.37295629071475,0.0
0.0015480000000000001,19.370938377433944,0.0
0.0015485,19.36892067434172,0.0
0.001549,19.366903181416184,0.0
0.0015495,19.364885898635425,0.0
0.00155,19.362868825977554,0.0
0.0015505,19.3608519634207,0.0
0.001551,19.358835310942975,0.0
0.0015515,19.3568188685225,0.0
0.001552,19.35480263613737,0.0
0.0015525,19.35278661376573,0.0
0.0015530000000000001,19.350770801385703,0.0
0.0015535,19.348755198975415,0.0
0.001554,19.346739806512993,0.0
0.0015545000000000001,19.344724623976575,0.0
0.001555,19.34270965134428,0.0
0.0015555,19.340694888594275,0.0
0.001556,19.338680335704677,0.0
0.0015565,19.33666599265363,0.0
0.001557,19.334651859419257,0.0
0.0015575,19.332637935979733,0.0
0.0015580000000000001,19.330624222313197,0.0
0.0015585,19.328610718397783,0.0
0.001559,19.32659742421165,0.0
0.0015595000000000001,19.32458433973298,0.0
0.00156,19.32257146493988,0.0
0.0015605,19.320558799810556,0.0
0.001561,19.31854634432315,0.0
0.0015615,19.31653409845582,0.0
0.001562,19.314522062186747,0.0
0.0015625,19.312510235494056,0.0
0.001563,19.310498618355968,0.0
0.0015635,19.308487210750645,0.0
0.001564,19.30647601265625,0.0
0.0015645000000000001,19.304465024050973,0.0
0.001565,19.302454244912973,0.0
0.0015655,19.300443675220443,0.0
0.0015660000000000001,19.29843331495155,0.0
0.0015665,19.296423164084512,0.0
0.001567,19.294413222597505,0.0
0.0015675,19.292403490468708,0.0
0.001568,19.290393967676323,0.0
0.0015685,19.288384654198545,0.0
0.001569,19.286375550013577,0.0
0.0015695,19.28436665509961,0.0
0.00157,19.282357969434855,0.0
0.0015705,19.28034949299751,0.0
0.0015710000000000001,19.27834122576577,0.0
0.0015715,19.276333167717876,0.0
0.001572,19.27432531883199,0.0
0.0015725000000000001,19.272317679086367,0.0
0.001573,19.270310248459218,0.0
0.0015735,19.26830302692876,0.0
0.001574,19.26629601447319,0.0
0.0015745,19.264289211070764,0.0
0.001575,19.26228261669968,0.0
0.0015755,19.260276231338178,0.0
0.001576,19.258270054964477,0.0
0.0015765,19.25626408755682,0.0
0.001577,19.254258329093442,0.0
0.0015775000000000001,19.252252779552567,0.0
0.001578,19.250247438912446,0.0
0.0015785,19.2482423071513,0.0
0.001579,19.246237384247383,0.0
0.0015795,19.244232670178942,0.0
0.00158,19.242228164924228,0.0
0.0015805,19.24022386846149,0.0
0.001581,19.238219780768976,0.0
0.0015815,19.23621590182495,0.0
0.001582,19.23421223160766,0.0
0.0015825000000000001,19.23220877009535,0.0
0.001583,19.230205517266313,0.0
0.0015835,19.228202473098783,0.0
0.0015840000000000001,19.226199637571042,0.0
0.0015845,19.224197010661342,0.0
0.001585,19.222194592347982,0.0
0.0015855,19.220192382609206,0.0
0.001586,19.21819038142331,0.0
0.0015865,19.21618858876856,0.0
0.001587,19.21418700462324,0.0
0.0015875,19.212185628965614,0.0
0.001588,19.21018446177398,0.0
0.0015885,19.208183503026625,0.0
0.0015890000000000001,19.206182752701828,0.0
0.0015895,19.204182210777894,0.0
0.00159,19.202181877233105,0.0
0.0015905000000000001,19.20018175204576,0.0
0.001591,19.19818183519416,0.0
0.0015915,19.196182126656613,0.0
0.001592,19.194182626411386,0.0
0.0015925,19.192183334436802,0.0
0.001593,19.190184250711173,0.0
0.0015935,19.188185375212814,0.0
0.001594,19.186186707920005,0.0
0.0015945,19.184188248811086,0.0
0.001595,19.182189997864374,0.0
0.0015955000000000001,19.18019195505818,0.0
0.001596,19.178194120370826,0.0
0.0015965,19.17619649378063,0.0
0.0015970000000000001,19.174199075265904,0.0
0.0015975,19.17220186480498,0.0
0.001598,19.170204862376192,0.0
0.0015985,19.168208067957885,0.0
0.001599,19.16621148152838,0.0
0.0015995,19.164215103065995,0.0
0.0016,19.162218932549102,0.0
0.0016005,19.16022296995603,0.0
0.001601,19.158227215265097,0.0
0.0016015,19.15623166845468,0.0
0.0016020000000000001,19.154236329503107,0.0
0.0016025,19.15224119838874,0.0
0.001603,19.150246275089927,0.0
0.0016035,19.14825155958501,0.0
0.001604,19.14625705185236,0.0
0.0016045,19.14426275187031,0.0
0.001605,19.142268659617258,0.0
0.0016055,19.140274775071546,0.0
0.001606,19.13828109821152,0.0
0.0016065,19.136287629015587,0.0
0.0016070000000000001,19.13429436746209,0.0
0.0016075,19.13230131352941,0.0
0.001608,19.1303084671959,0.0
0.0016085000000000001,19.128315828439973,0.0
0.001609,19.126323397239986,0.0
0.0016095,19.124331173574337,0.0
0.00161,19.122339157421393,0.0
0.0016105,19.120347348759534,0.0
0.001611,19.11835574756715,0.0
0.0016115,19.116364353822622,0.0
0.001612,19.11437316750435,0.0
0.0016125,19.112382188590754,0.0
0.001613,19.11039141706021,0.0
0.0016135000000000001,19.10840085289112,0.0
0.001614,19.10641049606188,0.0
0.0016145,19.10442034655089,0.0
0.0016150000000000001,19.10243040433655,0.0
0.0016155,19.100440669397283,0.0
0.001616,19.0984511417115,0.0
0.0016165,19.0964618212576,0.0
0.001617,19.094472708014003,0.0
0.0016175,19.092483801959126,0.0
0.001618,19.090495103071405,0.0
0.0016185,19.08850661132923,0.0
0.001619,19.08651832671105,0.0
0.0016195,19.08453024919528,0.0
0.0016200000000000001,19.082542378760333,0.0
0.0016205,19.080554715384658,0.0
0.001621,19.078567259046682,0.0
0.0016215000000000001,19.076580009724854,0.0
0.001622,19.0745929673976,0.0
0.0016225,19.07260613204334,0.0
0.001623,19.070619503640533,0.0
0.0016235,19.06863308216762,0.0
0.001624,19.066646867603065,0.0
0.0016245,19.064660859925294,0.0
0.0016250000000000001,19.062675059112767,0.0
0.0016255,19.060689465143923,0.0
0.001626,19.05870407799724,0.0
0.0016265000000000001,19.056718897651166,0.0
0.001627,19.054733924084157,0.0
0.0016275,19.052749157274675,0.0
0.001628,19.05076459720116,0.0
0.0016285,19.04878024384212,0.0
0.001629,19.04679609717599,0.0
0.0016295,19.044812157181266,0.0
0.00163,19.042828423836415,0.0
0.0016305,19.040844897119896,0.0
0.001631,19.038861577010206,0.0
0.0016315000000000001,19.036878463485824,0.0
0.001632,19.034895556525218,0.0
0.0016325,19.032912856106858,0.0
0.0016330000000000001,19.030930362209247,0.0
0.0016335,19.0289480748109,0.0
0.001634,19.026965993890283,0.0
0.0016345,19.024984119425884,0.0
0.001635,19.02300245139619,0.0
0.0016355,19.021020989779743,0.0
0.001636,19.019039734554998,0.0
0.0016365,19.01705868570047,0.0
0.001637,19.015077843194668,0.0
0.0016375,19.013097207016088,0.0
0.0016380000000000001,19.011116777143247,0.0
0.0016385,19.00913655355466,0.0
0.001639,19.00715653622884,0.0
0.0016395000000000001,19.0051767251443,0.0
0.00164,19.00319712027956,0.0
0.0016405,19.001217721613134,0.0
0.001641,18.999238529123538,0.0
0.0016415,18.997259542789312,0.0
0.001642,18.99528076258897,0.0
0.0016425,18.993302188501044,0.0
0.001643,18.99132382050407,0.0
0.0016435,18.98934565857658,0.0
0.001644,18.987367702697096,0.0
0.0016445000000000001,18.985389952844177,0.0
0.001645,18.98341240899634,0.0
0.0016455,18.981435071132154,0.0
0.0016460000000000001,18.97945793923015,0.0
0.0016465,18.977481013268875,0.0
0.001647,18.975504293226862,0.0
0.0016475,18.973527779082684,0.0
0.001648,18.97155147081489,0.0
0.0016485,18.96957536840203,0.0
0.001649,18.967599471822673,0.0
0.0016495000000000001,18.965623781055363,0.0
0.00165,18.963648296078677,0.0
0.0016505,18.961673016871153,0.0
0.0016510000000000001,18.95969794341139,0.0
0.0016515,18.95772307567795,0.0
0.001652,18.955748413649395,0.0
0.0016525,18.953773957304293,0.0
0.001653,18.951799706621227,0.0
0.0016535,18.949825661578775,0.0
0.001654,18.947851822155535,0.0
0.0016545,18.945878188330063,0.0
0.001655,18.94390476008097,0.0
0.0016555,18.941931537386818,0.0
0.0016560000000000001,18.939958520226206,0.0
0.0016565,18.937985708577724,0.0
0.001657,18.93601310241997,0.0
0.0016575000000000001,18.934040701731533,0.0
0.001658,18.93206850649101,0.0
0.0016585,18.93009651667701,0.0
0.001659,18.92812473226813,0.0
0.0016595,18.92615315324299,0.0
0.00166,18.924181779580167,0.0
0.0016605,18.922210611258286,0.0
0.001661,18.920239648255958,0.0
0.0016615,18.918268890551808,0.0
0.001662,18.916298338124427,0.0
0.0016625000000000001,18.914327990952458,0.0
0.001663,18.912357849014512,0.0
0.0016635,18.91038791228921,0.0
0.0016640000000000001,18.90841818075518,0.0
0.0016645,18.90644865439104,0.0
0.001665,18.90447933317541,0.0
0.0016655,18.902510217086938,0.0
0.001666,18.900541306104266,0.0
0.0016665,18.898572600206027,0.0
0.001667,18.896604099370855,0.0
0.0016675,18.894635803577373,0.0
0.001668,18.892667712804236,0.0
0.0016685,18.890699827030108,0.0
0.0016690000000000001,18.888732146233618,0.0
0.0016695,18.88676467039341,0.0
0.00167,18.884797399488143,0.0
0.0016705000000000001,18.882830333496468,0.0
0.001671,18.880863472397028,0.0
0.0016715,18.87889681616851,0.0
0.001672,18.87693036478957,0.0
0.0016725,18.874964118238843,0.0
0.001673,18.872998076495033,0.0
0.0016735,18.871032239536767,0.0
0.0016740000000000001,18.869066607342738,0.0
0.0016745,18.86710117989161,0.0
0.001675,18.86513595716206,0.0
0.0016755000000000001,18.863170939132758,0.0
0.001676,18.861206125782385,0.0
0.0016765,18.859241517089625,0.0
0.001677,18.85727711303317,0.0
0.0016775,18.85531291359168,0.0
0.001678,18.853348918743873,0.0
0.0016785,18.851385128468408,0.0
0.001679,18.849421542743997,0.0
0.0016795,18.84745816154933,0.0
0.00168,18.845494984863084,0.0
0.0016805000000000001,18.843532012663953,0.0
0.001681,18.841569244930675,0.0
0.0016815,18.839606681641943,0.0
0.0016820000000000001,18.83764432277644,0.0
0.0016825,18.835682168312886,0.0
0.001683,18.833720218229995,0.0
0.0016835,18.831758472506486,0.0
0.001684,18.829796931121045,0.0
0.0016845,18.827835594052406,0.0
0.001685,18.82587446127928,0.0
0.0016855,18.823913532780402,0.0
0.001686,18.82195280853448,0.0
0.0016865,18.819992288520236,0.0
0.0016870000000000001,18.8180319727164,0.0
0.0016875,18.81607186110171,0.0
0.001688,18.814111953654898,0.0
0.0016885000000000001,18.812152250354675,0.0
0.001689,18.8101927511798,0.0
0.0016895,18.808233456109015,0.0
0.00169,18.806274365121048,0.0
0.0016905,18.80431547819464,0.0
0.001691,18.80235679530854,0.0
0.0016915,18.8003983164415,0.0
0.001692,18.798440041572242,0.0
0.0016925,18.796481970679523,0.0
0.001693,18.79452410374214,0.0
0.0016935000000000001,18.792566440738813,0.0
0.001694,18.790608981648305,0.0
0.0016945,18.7886517264494,0.0
0.0016950000000000001,18.786694675120838,0.0
0.0016955,18.784737827641372,0.0
0.001696,18.782781183989783,0.0
0.0016965,18.78082474414484,0.0
0.001697,18.7788685080853,0.0
0.0016975,18.776912475789945,0.0
0.001698,18.774956647237573,0.0
0.0016985000000000001,18.773001022406945,0.0
0.001699,18.77104560127683,0.0
0.0016995,18.769090383826025,0.0
0.0017000000000000001,18.7671353700333,0.0
0.0017005,18.76518055987746,0.0
0.001701,18.76322595333728,0.0
0.0017015,18.76127155039156,0.0
0.001702,18.759317351019085,0.0
0.0017025,18.757363355198652,0.0
0.001703,18.755409562909076,0.0
0.0017035,18.753455974129132,0.0
0.001704,18.751502588837635,0.0
0.0017045,18.749549407013394,0.0
0.0017050000000000001,18.747596428635195,0.0
0.0017055,18.74564365368187,0.0
0.001706,18.743691082132223,0.0
0.0017065000000000001,18.741738713965066,0.0
0.001707,18.7397865491592,0.0
0.0017075,18.737834587693456,0.0
0.001708,18.73588282954666,0.0
0.0017085,18.733931274697614,0.0
0.001709,18.731979923125174,0.0
0.0017095,18.73002877480815,0.0
0.00171,18.728077829725372,0.0
0.0017105,18.72612708785564,0.0
0.001711,18.72417654917783,0.0
0.0017115000000000001,18.722226213670776,0.0
0.001712,18.72027608131328,0.0
0.0017125,18.718326152084202,0.0
0.0017130000000000001,18.7163764259624,0.0
0.0017135,18.714426902926697,0.0
0.001714,18.71247758295594,0.0
0.0017145,18.710528466028993,0.0
0.001715,18.70857955212469,0.0
0.0017155,18.706630841221884,0.0
0.001716,18.704682333299445,0.0
0.0017165000000000001,18.70273402833622,0.0
0.001717,18.700785926311063,0.0
0.0017175,18.698838027202854,0.0
0.0017180000000000001,18.696890330990442,0.0
0.0017185,18.694942837652693,0.0
0.001719,18.69299554716848,0.0
0.0017195,18.691048459516686,0.0
0.00172,18.68910157467617,0.0
0.0017205,18.6871548926258,0.0
0.001721,18.68520841334447,0.0
0.0017215,18.683262136811045,0.0
0.001722,18.68131606300439,0.0
0.0017225,18.679370191903427,0.0
0.0017230000000000001,18.67742452348702,0.0
0.0017235,18.67547905773406,0.0
0.001724,18.673533794623435,0.0
0.0017245000000000001,18.67158873413405,0.0
0.001725,18.66964387624479,0.0
0.0017255,18.66769922093456,0.0
0.001726,18.66575476818223,0.0
0.0017265,18.663810517966727,0.0
0.001727,18.66186647026697,0.0
0.0017275,18.65992262506183,0.0
0.001728,18.65797898233024,0.0
0.0017285,18.6560355420511,0.0
0.001729,18.65409230420332,0.0
0.0017295000000000001,18.65214926876583,0.0
0.00173,18.650206435717546,0.0
0.0017305,18.64826380503736,0.0
0.0017310000000000001,18.646321376704204,0.0
0.0017315,18.644379150697013,0.0
0.001732,18.642437126994697,0.0
0.0017325,18.6404953055762,0.0
0.001733,18.638553686420448,0.0
0.0017335,18.63661226950635,0.0
0.001734,18.634671054812863,0.0
0.0017345,18.632730042318926,0.0
0.001735,18.630789232003462,0.0
0.0017355,18.62884862384543,0.0
0.0017360000000000001,18.626908217823747,0.0
0.0017365,18.624968013917382,0.0
0.001737,18.62302801210527,0.0
0.0017375000000000001,18.62108821236638,0.0
0.001738,18.61914861467964,0.0
0.0017385,18.617209219024026,0.0
0.001739,18.61527002537847,0.0
0.0017395,18.613331033721956,0.0
0.00174,18.61139224403343,0.0
0.0017405,18.609453656291844,0.0
0.0017410000000000001,18.60751527047617,0.0
